text_id,post,用户昵称,用户id,转发数量,评论数量,点赞数量,原始发布时间,发布时间,post_tokens
5102697753870835,#医用卫生巾#医用的真的好贵 而且也没感觉好用 ,亿年5765,6376413572,0,0,0,Wed Nov 20 08:10:11 +0800 2024,2024/11/20,医用 医用 真的 好贵 没 感觉 好用
5102697753870835,#医用卫生巾#医用的真的好贵 而且也没感觉好用 ,亿年5765,6376413572,0,0,0,Wed Nov 20 08:10:11 +0800 2024,2024/11/20,医用 医用 真的 好贵 没 感觉 好用
5102694828608038,#医用卫生巾#我用卫生棉条啊，有没有人检测一下卫生棉条啊 ,槽一点点,6239459560,0,0,0,Wed Nov 20 07:58:33 +0800 2024,2024/11/20,医用 我用 卫生棉 条 有没有 检测 卫生棉 条
5102602243276805,#医用卫生巾#凭什么要我们花高价买医用的？？？？？在这推销什么呢？默认了现在那些卫生巾都不卫生是吧，一个生活必需品不保质还想从其他地方捞钱？ ,一口七个香芋派,5798405420,0,0,32,Wed Nov 20 01:50:38 +0800 2024,2024/11/20,医用 花 高价 买 医用 推销 默认 卫生 生活必需品 保质 想 地方 捞钱
5102688830226731,#医用卫生巾#开始跑偏这是医用和不医用的问题吗？日常消耗品为什么要医用，又不是生病又不是病毒干嘛要用医用的，我们是不配活着了吗 ,Y夏棠,5844236654,0,0,0,Wed Nov 20 07:34:43 +0800 2024,2024/11/20,医用 跑 偏 医用 医用 日常 消耗品 医用 生病 病毒 干嘛 医用 不配 活着
5102687775623704,#医用卫生巾#来个月经也得不到保障，我请问呢 ,koko圆_yu,6231471498,0,0,0,Wed Nov 20 07:30:32 +0800 2024,2024/11/20,医用 来个 月经 得不到 保障 请问
5102686053597347,#ABC卫生巾##靠谱的国货卫生巾##医用卫生巾#大众对卫生巾造假风波表现出强烈的不满和愤怒。多数消费者认为这是明显的欺骗行为，侵犯了女性的合法权益。他们呼吁加强对卫生巾市场的监管，提高行业标准，保障消费者的权益。此外，部分消费者转向购买医用卫生巾，认为这类产品更具安全性和可靠性。 萤火虫在线的微博视频,萤火虫在线,6026921854,3,13,17,Wed Nov 20 07:23:41 +0800 2024,2024/11/20,ABC 谱 国货 医用 大众 造假 风波 表现 出 愤怒 消费者 这是 欺骗 侵犯 女性 合法权益 呼吁 市场 监管 提高 行业标准 保障 消费者 权益 消费者 转向 购买 医用 类产品 更具 安全性 可靠性 萤火虫 在线 微博 视频
5102684699624354,#医用卫生巾# 不是，不会以为药店卖的啥都好吧，很多杂牌的 ,赤茶色曼特宁,2338139510,0,1,8,Wed Nov 20 07:18:18 +0800 2024,2024/11/20,医用 药店 卖 杂牌
5102683722088595,#医用卫生巾# 笑死我了，不一样不行吗，标准还是低的 ,西河边的芙桑筱,5750045495,0,0,4,Wed Nov 20 07:14:25 +0800 2024,2024/11/20,医用 笑 死 不行 标准 低
5102677895152983,#医用卫生巾#朋友专门给我寄了一箱医用卫生巾，劝我用来着，讲真，体验感并不好，我还是选择自己感觉更舒适的，毕竟不能靠数据渡过生理期！ ,大yan不馋,6088452989,0,0,10,Wed Nov 20 06:51:16 +0800 2024,2024/11/20,医用 朋友 寄 一箱 医用 劝 讲真 体验 感并 不好 选择 感觉 更 舒适 数据 渡过 生理期
5102675547391086,#医用卫生巾#,希希美丽的神话,6694020241,0,0,0,Wed Nov 20 06:41:56 +0800 2024,2024/11/20,医用
5102673101325113,#医用卫生巾#符合国家标准的卫生巾可能会在一定程度上增加女生不孕的风险，原因主要有以下几方面：1.?引发生殖道感染：- 细菌滋生：劣质卫生巾的生产过程可能不符合卫生标准，容易携带细菌、真菌等病原体。女性在生理期时，身体的抵抗力相对较弱，阴道环境也会发生变化，使用劣质卫生巾后，这些病原体容易侵入生殖道并大量繁殖，引发感染。常见的阴道炎如果没有得到及时有效的治疗，炎症可能会上行蔓延至宫颈、子宫、输卵管等部位，引发更严重的妇科疾病。- 炎症影响输卵管功能：输卵管是卵子和精子结合以及受精卵运输的重要通道。如果输卵管因感染发生炎症，可能会导致输卵管粘连、堵塞或积水，影响卵子的正常运输和受精，从而降低怀孕的几率。,啵啵小面晕,7828046563,0,0,0,Wed Nov 20 06:32:13 +0800 2024,2024/11/20,医用 符合 国家标准 程度 增加 女生 不孕 风险 原因 引发 生殖道 感染 细菌 滋生 劣质 生产 过程 符合卫生 标准 携带 细菌 真菌 病原体 女性 生理期 时 身体 抵抗力 较弱 阴道 环境 发生变化 劣质 病原体 侵入 生殖道 繁殖 引发 感染 常见 阴道炎 治疗 炎症 会上 行 蔓延 宫颈 子宫 输卵管 部位 引发 更 妇科疾病 炎症 影响 输卵管 功能 输卵管 卵子 精子 受精卵 运输 通道 输卵管 感染 发生 炎症 导致 输卵管 粘连 堵塞 积水 影响 卵子 运输 受精 降低 怀孕 几率
5102668018352356,#医用卫生巾#因为用那些乱七八糟的卫生巾后长痘瘙痒，以为是内裤问题又换新内裤，还是不行又说可能是湿气重，然后吃药，还是不行，又买药涂，反正就是各种折腾还是每次月经结束那两天就瘙痒，觉得自己有病都没想到是卫生巾的问题，真的服了…以后都别用卫生巾了，用纸尿裤吧 ,亲爱的小滴答,2450468972,0,0,1,Wed Nov 20 06:12:01 +0800 2024,2024/11/20,医用 乱七八糟 后长 痘 瘙痒 内裤 换 新 内裤 不行 说 湿气 重 吃药 不行 买药 涂 反正 折腾 每次 月经 结束 两天 瘙痒 有病 没想到 真的 服 别用 纸尿裤
5102658893381942,#医用卫生巾#但是，我依然超爱护舒宝液体卫生巾，要是没有它，我早把子宫噶了 ,少年猛小徐,3121521542,0,2,2,Wed Nov 20 05:35:46 +0800 2024,2024/11/20,医用 依然 超爱 护舒宝 液体 早 子宫 噶
5102649376506244,#医用卫生巾#小米快出吧 ,爱你是我的全部222,3812960502,0,0,0,Wed Nov 20 04:57:57 +0800 2024,2024/11/20,医用 小米 快出
5102648885772367,【#医用卫生巾# 搜索量暴涨 消费者更加关注并寻求#靠谱的国货卫生巾#品牌】近日，卫生巾“偷工减料”一事引起广泛关注。众多知名卫生巾品牌陷入舆论风波。11月13日，ABC官方就近日网传客服不当回复道歉，说明核查结果并表示将进行一系列整改措施。多家ABC卫生巾官方授权店铺下架了相关产品。然而其道歉态度遭到质疑。14日，ABC再次在评论区致歉。随后，“医用级卫生巾”搜索量飙升。11月18日，淘宝‘医生卫生巾械字号’词条的搜索人气环比上涨3920%，此外医用垫巾、医用护垫等词条搜索量也环比上涨超635%。”医护级、消毒级的卫生标准相比于普通卫生巾更高。而‘械字号’的医用级卫生巾是最安全的，需要经过国家药品监督管理局的审批，一般用于妇科护理。医用卫生巾价格相较更贵。目前医用卫生巾品类是超高复购品类，如果能做到价格比肩普通日用卫生巾，就有很大希望能抢占普通卫生巾的市场。 未来科技的微博视频,兰州新世相,1720462964,0,16,4,Wed Nov 20 04:56:00 +0800 2024,2024/11/20,医用 搜索 量 暴涨 消费者 关注 寻求 谱 国货 品牌 近日 偷工减料 一事 关注 众多 知名 品牌 陷入 舆论 风波 11 月 13 日 ABC 官方 近日 网传 客服 不当 回复 道歉 核查 一系列 整改措施 多家 ABC 官方 授权 店铺 下架 相关 产品 道歉 态度 质疑 14 日 ABC 评论 区 致歉 医用 级 搜索 量 飙升 11 月 18 日 淘宝 医生 械 字号 词条 搜索 人气 环比 上涨 3920 医用 垫巾 医用 护垫 词条 搜索 量 环比 上涨 超 635 医护 级 消毒 级 卫生标准 相比 更高 械 字号 医用 级 国家药品监督管理局 审批 用于 妇科 护理 医用 价格 相较 更贵 医用 品类 超高 复购 品类 价格 比肩 日用 很大 希望 抢占 市场 未来 科技 微博 视频
5102575772764652,#医用卫生巾#老子又没生病 凭什么用医用的？？把最基本的最普通的搞好才是正道好嘛 姐妹们你们不要被带偏了 ！ ,我猜你一定读了我的ID,5872517953,1,10,172,Wed Nov 20 00:05:28 +0800 2024,2024/11/20,医用 老子 没 生病 医用 搞好 正道 姐妹 带 偏
5102646225010846,#医用卫生巾# 火疖子那么多女生有吗 ,运营商卡-火红哥,1593016805,0,0,0,Wed Nov 20 04:45:25 +0800 2024,2024/11/20,医用 火 疖子 女生
5102646225010846,#医用卫生巾# 火疖子那么多女生有吗 ,运营商卡-火红哥,1593016805,0,0,0,Wed Nov 20 04:45:25 +0800 2024,2024/11/20,医用 火 疖子 女生
5102640545661214,每日一善  每天都在重复着生活，心情好就能看到夕阳美景，心情差只能看到拥挤人群。#医用卫生巾# ,任嘉小雪儿,6165797992,0,19,20,Wed Nov 20 04:22:51 +0800 2024,2024/11/20,每日 一善 重复 生活 心情 夕阳 美景 心情 差 只能 拥挤 人群 医用
5102640080355386,【#医用卫生巾搜索环比上涨3920%#】近日，各大卫生巾品牌因“虚标长度、卫生标准低”持续引发争议，“医用级卫生巾”搜索量飙升。淘宝平台上，多款医用卫生巾近日售出上千件。九派财经记者从知情人士处获悉，阿里健康大药房也将开通“医用妇科护垫”类目。#医用卫生巾#一位电商业内人士告诉九派财经记者，“11月18日，淘宝‘医生卫生巾械字号’词条的搜索人气环比上涨3920%，此外医用垫巾、医用护垫等词条搜索量也环比上涨超635%。”据九派财经了解，天猫、淘宝正在加大对医用卫生巾品类的推广，“我们公司现在正在选品、对接供应链、建立医用卫生巾的链接开启运营。”一位消费者告诉九派财经记者：“普通‘消字号’的卫生巾会带有少量细菌和真菌，相比之下，医护级、消毒级的卫生标准更高。而‘械字号’的医用级卫生巾是最安全的，需要经过国家药品监督管理局的审批，一般用于女性产后、子宫脱垂、尿失禁、白带异常、及生理期等妇科护理。”不过，上述消费者认为，医用卫生巾价格相较更贵，一般10片装的一盒要20多元，如果用普通级卫生巾会过敏、不适的话，才需要考虑购买医用卫生巾，购买时可以辨别包装背面的备案编号，医用级一般是xx械备xx号。上述电商从业者告诉九派财经记者，“目前公司认为医用卫生巾品类是超高复购品类，如果能做到价格比肩普通日用卫生巾，或者价差控制在20%以内，就有很大希望能抢占普通卫生巾的市场。”#靠谱的国货卫生巾#@九派新闻 九派新闻的微博视频,兰州新世相,1720462964,0,12,0,Wed Nov 20 04:21:00 +0800 2024,2024/11/20,医用 搜索 环比 上涨 3920 近日 各大 品牌 虚标 长度 卫生标准 低 持续 引发 争议 医用 级 搜索 量 飙升 淘宝 平台 多款 医用 近日 售出 千件 九派 财经 记者 知情 人士处 获悉 阿里 健康 药房 开通 医用 妇科 护垫 类目 医用 一位 电商 业内人士 告诉 九派 财经 记者 11 月 18 日 淘宝 医生 械 字号 词条 搜索 人气 环比 上涨 3920 医用 垫巾 医用 护垫 词条 搜索 量 环比 上涨 超 635 九派 财经 天猫 淘宝 加大 医用 品类 推广 公司 选品 对接 供应链 建立 医用 链接 开启 运营 一位 消费者 告诉 九派 财经 记者 消 字号 带有 少量 细菌 真菌 相比之下 医护 级 消毒 级 卫生标准 更高 械 字号 医用 级 国家药品监督管理局 审批 用于 女性 产后 子宫 脱垂 尿失禁 白带 异常 生理期 妇科 护理 消费者 医用 价格 相较 更贵 10 片装 一盒 20 多元 普通级 过敏 不适 购买 医用 购买 时 辨别 包装 背面 备案 编号 医用 级 xx 械备 xx 号 电商 从业者 告诉 九派 财经 记者 公司 医用 品类 超高 复购 品类 价格 比肩 日用 价差 控制 20 以内 很大 希望 抢占 市场 谱 国货 九派 新闻 微博 视频
5102605868991477,#医用卫生巾#666666事情还没有解决，就找借口抠我的钱包 ,凌凛凛,6004020733,0,0,29,Wed Nov 20 02:05:03 +0800 2024,2024/11/20,医用 666666 事情 解决 找 借口 抠 钱包
5102630672007239,#医用卫生巾#这个时候出来营销医用卫生巾转移话题的真你爹丧良心啊。大家的诉求是，普通卫生巾你给我们改正错误。结果有人出来转移注意力，普通的不好，买医用的，医用的好。好你奶奶个腿。 ,霓谷奈奈,7833795903,0,0,0,Wed Nov 20 03:43:37 +0800 2024,2024/11/20,医用 营销 医用 转移 话题 真 爹丧 良心 诉求 改正错误 有人 转移 注意力 不好 买 医用 医用 奶奶 腿
5102623074025542,#医用卫生巾#天塌了双11才囤了2小箱子七度空间阿能不能给我争点气阿 ,任性有型思慕酱哒,6235314775,0,0,0,Wed Nov 20 03:13:25 +0800 2024,2024/11/20,医用 天塌 双 11 囤 小箱子 七 度空间 阿能 争点 气
5102622384062563,#医用卫生巾#不是，真的不是趁机在搞事吗？随机从实时想评论一个人的微博，结果直接显示“由于对方的设置，你不可以评论哦”。现在卫生巾该用用，还医用卫生巾，煽动谁呢？往常用着体感舒服的卫生巾该用就用，没必要恐慌，好不好用自己的身体自己清楚。本来不知道什么情况的，毕竟这条热搜真是没头没尾的，看了一圈实时回来才大概有点了解（但不多）。有的网友说的对，提高的应该是卫生巾质量标准，而不是趁机推销什么医用级卫生巾收割钱财。至于得火什么子的那个病，也是头一回听说，但建议女生们有条件的话在例假期间多换洗，更换时有条件的洗澡（我个人都是洗澡，没见洗出毛病来），在校没条件的用湿纸巾擦拭。,哆啦A梦在平行时空-,6540791740,0,8,8,Wed Nov 20 03:10:41 +0800 2024,2024/11/20,医用 真的 搞 事 随机 实时 想 评论 微博 显示 设置 评论 该用 医用 煽动 常用 体感 舒服 该用 没 恐慌 好不好 身体 本来 情况 这条 热 搜 没头没尾 一圈 实时 回来 网友 说 提高 质量标准 推销 医用 级 收割 钱财 得火 子 病 头一回 听说 建议 女生 条件 例假 期间 换洗 更换 时有 条件 洗澡 洗澡 没见 洗 出毛病 在校 没 条件 湿纸巾 擦拭
5102560434717380,#医用卫生巾# ctm花高价买的卫生巾，却一点也不值得。每次经期发痒都以为自己问题。真尼玛恶心。处处都是问题，处处都想要我们的命，还有脸用为啥不结婚不生孩子！ ,钮钴禄屠戮玄武,1751098697,0,1,23,Tue Nov 19 23:04:31 +0800 2024,2024/11/19,医用 ctm 花 高价 买 一点 值得 每次 经期 发痒 真 尼玛 恶心 想要 命 脸用 为啥 结婚 不生 孩子
5102614763798943,#医用卫生巾#可拉倒吧，现在不是我们消费者的问题，不应该让我们退步做出改变！改做出改变受到惩罚的是生产不合格产品的厂家品牌！315打假打的是什么假！？一年只有这一天打假吗？是一年只上一天班吗？那这个部门机构还有存在的意义吗？！不能干别干！ ,阿尧aoe,6982163646,0,0,0,Wed Nov 20 02:40:24 +0800 2024,2024/11/20,医用 拉倒 消费者 退步 做出 改变 改 做出 改变 惩罚 生产 合格 产品 厂家 品牌 315 打假 假 一年 打假 一年 只上 班 部门 机构 意义 干别 干
5102614763798943,#医用卫生巾#可拉倒吧，现在不是我们消费者的问题，不应该让我们退步做出改变！改做出改变受到惩罚的是生产不合格产品的厂家品牌！315打假打的是什么假！？一年只有这一天打假吗？是一年只上一天班吗？那这个部门机构还有存在的意义吗？！不能干别干！ ,阿尧aoe,6982163646,0,0,0,Wed Nov 20 02:40:24 +0800 2024,2024/11/20,医用 拉倒 消费者 退步 做出 改变 改 做出 改变 惩罚 生产 合格 产品 厂家 品牌 315 打假 假 一年 打假 一年 只上 班 部门 机构 意义 干别 干
5102612227556199,#医用卫生巾# 什么破话题？转移视线的？卫生巾各大品牌连个普通卫生巾都不达标，还想推医用卫生巾？ ,瓜田里的猹重生,5258428851,0,0,0,Wed Nov 20 02:30:19 +0800 2024,2024/11/20,医用 破 话题 转移视线 各大 品牌 达标 想 推 医用
5102609986486286,#医用卫生巾#为啥退一步让女性去寻找合适的卫生巾？怎么不能提高标准啊。。。一天天卫生巾卖的死贵还没安全保障，仗着是女性刚需就这样啊 ,温莞_,7653775326,0,0,0,Wed Nov 20 02:21:24 +0800 2024,2024/11/20,医用 为啥 退一步 女性 寻找 合适 提高 标准 一天天 卖 死 贵 没 保障 仗 女性 刚需
5102608742351836,#医用卫生巾#凭什么出了问题要用多花钱来解决 ,烟囱里的吃瓜号,6969932669,0,0,0,Wed Nov 20 02:16:29 +0800 2024,2024/11/20,医用 出 多花钱 解决
5102607658647817,#医用卫生巾#谁用过喜玫瑰这个卫生巾，它到底是不是医用的？ ,源家的小太阳,7633371918,0,0,0,Wed Nov 20 02:12:10 +0800 2024,2024/11/20,医用 喜 玫瑰 医用
5102607171322765,#医用卫生巾#太短了日用 次次漏！都不用日用的了 短得离谱 ,我们的明天致爱,5779278089,0,0,0,Wed Nov 20 02:10:14 +0800 2024,2024/11/20,医用 太短 日用 次次 漏 不用 日用 短得 离谱
5102607092154554,#医用卫生巾#用了好几年医用卫生巾，要不是今天看见热搜词条都忘了确实来大姨妈的时候除了痛经再也没有不舒服过，喜玫瑰安利给所有姐妹，去药店买，有点小贵但是可以刷医保呀！（女性到底要被背刺到什么时候啊，避孕套没见过出问题卫生巾一直塌，这个世界真是疯了） ,羊麦麦咩,3736142854,0,11,7,Wed Nov 20 02:09:55 +0800 2024,2024/11/20,医用 好几年 医用 热 搜 词条 忘 确实 大姨妈 痛经 再也 舒服 喜 玫瑰 安利 姐妹 药店 买 小贵 刷 医保 女性 背 刺 避孕套 没见 过出 塌 世界 疯
5102605868991477,#医用卫生巾#666666事情还没有解决，就找借口抠我的钱包 ,凌凛凛,6004020733,0,0,29,Wed Nov 20 02:05:03 +0800 2024,2024/11/20,医用 666666 事情 解决 找 借口 抠 钱包
5102605393724684,#医用卫生巾#正常使用中，如果只能用医用，那么你们非医疗器械的都不要做生意了，也别赚女性刚需的钱，卫生巾的用户对象范围这么明显且稳定，怎么连前期调研也做不好？？？不够专业吧！该查了！ ,猫咪和大碗,5887199139,0,0,0,Wed Nov 20 02:03:10 +0800 2024,2024/11/20,医用 中 只能 医用 非 医疗器械 做生意 赚 女性 刚需 钱 用户 对象 稳定 前期 调研 做 不好 专业 该查
5102605065782217,#医用卫生巾#其实我上班之后用的都是医用的，误打误撞属于是，主要因为医保的钱花起来没那么心疼 ,居隅柒柒,2829840103,0,0,2,Wed Nov 20 02:01:52 +0800 2024,2024/11/20,医用 上班 医用 误打误撞 医保 钱花 没 心疼
5102602033299624,#医用卫生巾#从未关注过，我靠，紧急打开我柜子里的四款卫生巾，爱生活，苏菲，海济生物的复艳，还有澳洲进口的一款纯棉卫生巾，结果震惊到我了！黑榜首要成分什么绒毛浆，四款占两款！然后那个什么不透气的PE膜，四款占三款！一看下来竟然只有爱生活比较正常！，那我这些年用的卫生巾算什么，一想到我用这些用了这么多年我就想鼠,燃悦-,7872206773,0,1,0,Wed Nov 20 01:49:49 +0800 2024,2024/11/20,医用 关注 紧急 打开 柜子 里 四款 爱 生活 苏菲 海济 生物 复艳 澳洲 进口 一款 纯棉 震惊 黑 榜首 成分 绒毛 浆 四款 占 两款 不透气 PE 膜 四款 占 三款 一看 爱 生活 年用 算 想到 我用 多年 想 鼠
5102600268284952,#医用卫生巾#卫生巾在死贵的情况下 长度不达标 卫生不达标 遭背刺 在怎么说 女性也是卫生巾这行的衣食母亲吧 不让那些拿着我们的钱的人好好做事好好做人 反倒让我们消费者花更大的钱 受更大的罪 一个都不合格 一个比一个贵 现在这样的做法 反倒如愿了女性的需求 因为卫生巾的背刺 我们有理由说不孕 从女性的胯下出来的 没有个把女性当人看的,耶耶小雨,7859262018,0,0,0,Wed Nov 20 01:42:48 +0800 2024,2024/11/20,医用 死 贵 情况 长度 达标 卫生 达标 遭背 刺 说 女性 这行 衣食 母亲 不让 钱 好好 做事 好好 做人 消费者 花 更 钱 受 更 罪 合格 贵 做法 如愿 女性 需求 背 刺 理由 说 不孕 女性 胯下 女性 当人
5102599299400441,#医用卫生巾#我觉得很好啊 ,哇好乖啊-,7560243627,0,0,0,Wed Nov 20 01:38:57 +0800 2024,2024/11/20,医用
5102599256408676,#医用卫生巾#国家能不能出手整改整个卫生巾行业呢 ,俺又又又中嘞,7918678550,0,0,0,Wed Nov 20 01:38:47 +0800 2024,2024/11/20,医用 国家 出手 整改 行业
5102598882854998,#医用卫生巾#这又是游戏的一环吧?? ,巨蟹暖男汉子,2288921425,0,0,0,Wed Nov 20 01:37:18 +0800 2024,2024/11/20,医用 游戏 一环
5102598080430617,#医用卫生巾#密码的，长过一次又硬又疼我以为自己得了什么病，吓死了，害怕焦虑了好久 ,能挣100万,6512616986,0,0,0,Wed Nov 20 01:34:07 +0800 2024,2024/11/20,医用 密码 长过 硬 疼 病 吓死 害怕 焦虑 好久
5102595641442483,#医用卫生巾#我真的服了……有个药师朋友，我每次去她家看到的都是医用卫生巾，大促囤的时候还分我带回学校，我以前一直以为是她图方便熟悉药店，所以从来没问过她，我看包装都平平无奇，结果现在爆的这出 ,文化荒洲,7444633875,0,1,1,Wed Nov 20 01:24:25 +0800 2024,2024/11/20,医用 真的 服 有个 药师 朋友 每次 她家 医用 大促 囤 还分 带回 学校 图 熟悉 药店 没问 包装 平平 奇 爆 这出
5102594885682987,简直无语了，市面上大部分的卫生巾品牌，卖得不便宜，但连最简单的卫生、干净都做不到#医用卫生巾# #卫生巾 c类#,不忘初心逐梦远航,6509398215,0,0,5,Wed Nov 20 01:21:25 +0800 2024,2024/11/20,无语 市面上 大部分 品牌 卖得 便宜 简单 卫生 干净 做 不到 医用
5102594668627322,国货再好的卫生巾都赶不上辛巴的“棉密码”，因为辛巴称它为世界级的品质辛巴回应棉密码几个问题（全程高清录屏）1:关于质量及材料:棉密码贴身部分为高级无纺布（用棉成本低而且使用感是潮湿的，细菌会二次感染身体）高级无纺布是用面膜材料，可降解，环保，对人身体没有任何污染！用棉不锁水，血液有细菌会再次感染身体！里面有抗氧化茶多酚芯片可以有效抵御细菌的增长，吸水因之价格也挺贵！2:关于口碑:蛋蛋表示可以挑战全世界的卫生棉，辛巴补充是卫生棉里面的扛把子，天花板级别的存在！3:关于线下销售及价格:只要你购买一次，棉密码不服线下的任何一个品牌，不是他们做不了这么好的质量，如果上高档机器线下成本就会提高，就卖不过另一个牌子，所以我进不了线下！辛巴再次澄清棉密码工厂是自己的，卖给你们都是工厂价，只加了一点小利润！4:关于发货及厂房:购买棉密码发货最长时间两三个月都没人退款，辛巴表示跟ZF聊地的事，一直在扩厂，在建厂！5:关于棉密码代言人:再过一两个月就会给你们公开一个棉密码代言人，是中国超一线的！你们也会在各个渠道看见棉密码！陆续会走进各大电商平台，线下，某猫，某东这些都会有！#abc卫生巾##靠谱的国货卫生巾##医用卫生巾#  森哥娱道的微博视频,森哥谈网事,6514306912,0,4,11,Wed Nov 20 01:20:33 +0800 2024,2024/11/20,国货 赶不上 辛巴 棉 密码 辛巴称 世界级 品质 辛巴 回应 棉 密码 几个 全程 高清 录屏 质量 材料 棉 密码 贴身 高级 无纺布 棉 成本低 感是 潮湿 细菌 二次 感染 身体 高级 无纺布 面膜 材料 可降解 环保 对人 身体 污染 棉不锁 水 血液 细菌 感染 身体 抗氧化 茶多酚 芯片 抵御 细菌 增长 吸水 价格 挺 贵 口碑 蛋蛋 挑战 全世界 卫生棉 辛巴 补充 卫生棉 扛 把子 天花板 级别 线下 销售 价格 购买 棉 密码 不服 线下 品牌 做不了 质量 高档 机器 线下 成本 提高 卖 牌子 进不了 线下 辛巴 澄清 棉 密码 工厂 卖 工厂 价 只加 一点 利润 发货 厂房 购买 棉 密码 发货 最长 时间 两三个 月 没人 退款 辛巴 ZF 聊地 事 扩厂 建厂 棉 密码 代言人 一两个 月 公开 棉 密码 代言人 中国 超 一线 渠道 棉 密码 陆续 走进 各大 电商 平台 线下 某猫 某东 abc 谱 国货 医用 森哥 娱道 微博 视频
5102593672218227,#医用卫生巾# 真他妈服了 ,好几个达不溜w,6161087843,0,0,0,Wed Nov 20 01:16:36 +0800 2024,2024/11/20,医用 真他妈 服
5102591005951823,#医用卫生巾#  图一是之前她研社广告推销最多那会儿，买了两箱 第二次就踩雷，感觉味道冲死我了 图二想说还是女孩子的??好赚 ,星月浅秋,7511090499,0,3,12,Wed Nov 20 01:06:00 +0800 2024,2024/11/20,医用 图一是 研社 广告 推销 买 两箱 第二次 踩 雷 感觉 味道 冲死 图二想 说 女孩子 好赚
5102590158700867,#医用卫生巾#集美们现在到底哪个品牌是安全的啊 求推荐 ,-楚慕黎-,6089474249,0,0,0,Wed Nov 20 01:02:38 +0800 2024,2024/11/20,医用 集美 品牌 求 推荐
5102589912023765,#医用卫生巾#卫生巾啥时候能进医保 ,德斯体内线,7330200734,0,0,0,Wed Nov 20 01:01:39 +0800 2024,2024/11/20,医用 啥时候 能进 医保
5102588806562508,#医用卫生巾#？啊 ,想困在星期巴_迪冉安,7776035025,0,0,0,Wed Nov 20 00:57:15 +0800 2024,2024/11/20,医用
5102587990508609,#医用卫生巾# 谁推的这词条？纯纯居心不良 ,一心向胖,5333331132,0,0,0,Wed Nov 20 00:54:01 +0800 2024,2024/11/20,医用 推 词条 纯纯 居心不良
5102587468581088,#医用卫生巾#俏妃卫生巾好用 ,送阿宋,7755145909,0,0,0,Wed Nov 20 00:51:57 +0800 2024,2024/11/20,医用 俏妃 好用
5102587407501909,#医用卫生巾#想问下，现在还有什么能用的卫生巾吗 ,凉笙梁梦,5517242916,0,0,4,Wed Nov 20 00:51:42 +0800 2024,2024/11/20,医用 想 问下 能用
5102587257292339,#医用卫生巾#求出点好的行吗 ,许苑db,7790233214,0,0,1,Wed Nov 20 00:51:06 +0800 2024,2024/11/20,医用 求 出点 行
5102586896056836,#医用卫生巾#之前一直用的是医护级的完美呵护，是真的好用，但是停产了，去年旗舰店都关了，后来就用洁婷，结果行业c类标准是它整的 ,犯二的小师妹,5723872990,0,5,13,Wed Nov 20 00:49:40 +0800 2024,2024/11/20,医用 医护 级 完美 呵护 真的 好用 停产 去年 旗舰店 关 用洁婷 行业 标准 它整
5102586736937766,#医用卫生巾#医用卫生巾真严格，无菌又吸水，特别适合妇科护理。产后、尿失禁都能用，选“械字号”的更放心！ ,弋熙云歌,7896232493,0,0,3,Wed Nov 20 00:49:02 +0800 2024,2024/11/20,医用 医用 真 无菌 吸水 特别 适合 妇科 护理 产后 尿失禁 选 械 字号 更 放心
5102586712295584,#医用卫生巾#我靠你这也要假啊我服了女的命不是命吗 ,怪物别声讨,7410061473,0,0,0,Wed Nov 20 00:48:56 +0800 2024,2024/11/20,医用 假 我服 女 命 命
5102585711428602,#医用卫生巾#？？？我草！！！大晚上让我认清事实，我都怀疑过毛毛的问题都没怀疑过卫生巾！！ ,据说这个昵称有十二个字呢,7926374512,0,1,0,Wed Nov 20 00:44:58 +0800 2024,2024/11/20,医用 我草 晚上 认清 事实 怀疑 毛毛 没 怀疑
5102584177889042,#医用卫生巾#谁能告诉我卫生巾还能用什么牌子好 ,芝士莓莓_22X,6026660248,0,0,0,Wed Nov 20 00:38:52 +0800 2024,2024/11/20,医用 告诉 牌子
5102583693967556,#医用卫生巾# 原来之前来大姨妈下面老长火疖子不是我的问题？ ,Yixin_啵啵村原住民,2688119490,0,0,5,Wed Nov 20 00:36:56 +0800 2024,2024/11/20,医用 大姨妈 老长 火 疖子
5102583204545308,#医用卫生巾#说我只用护舒宝液体卫生巾，但是今年买的卫生巾和去年的比起来多了股化纤材料的味道，都是宝洁官方旗舰店买的，一年一箱……去年的卫生巾我还留着，欢迎官方找我要样品自证清白 ,随意春芳歇明月,7913882427,0,0,0,Wed Nov 20 00:35:00 +0800 2024,2024/11/20,医用 说 只用 护舒宝 液体 买 去年 股 化纤 材料 味道 宝洁 官方 旗舰店 买 一年 一箱 去年 留 官方 找 样品 自证 清白
5102583079240071,#医用卫生巾# 之前用高洁丝，红屁屁我一直以为是我的问题，后来换了一个消毒级别的卫生巾还没有红屁屁过 ,PrideAp,1574188931,0,2,1,Wed Nov 20 00:34:29 +0800 2024,2024/11/20,医用 高洁 丝 红 屁屁 换 消毒 级别 红 屁屁
5102583018423963,#医用卫生巾#必需品搞那么贵，又烂又贵，收割还瞧不起女性 ,阿离是我的小棉袄cc,2294384810,0,0,3,Wed Nov 20 00:34:15 +0800 2024,2024/11/20,医用 必需品 搞 贵 烂 贵 收割 瞧不起 女性
