博主id,用户昵称,性别,粉丝数,关注数,是否大V,微博认证,个人简介,svip等级,score
6079086603,用户6079086603,f,76,678,False,,,0,1.0
6079133083,七彩大坤吧也会熠熠生辉,f,94,756,False,,LGBT🌈🌈｜此生无法与借女权打腐姐版梦·立体男爱好者·乙小妹·逼急解·女和解,0,1.0
6079309055,A沐瑾A,m,202,11,False,,,1,1.0
6079473845,LIN-QIUYI,f,62,207,False,,,0,1.0
6079681675,嘟比嘟比嘟噜噜哟,f,238,405,0,,镇魂  abo,0,1.0
6079776631,锅盖头的胖兔纸,m,116,287,False,,没有伞的孩子必须努力奔跑,0,1.0
6079842097,进击的乳酸君,f,4206,256,False,,🌟,0,1.0
6079846854,bbd咕噜,f,48,592.0,False,,有这样一个人 你会为了他一边盛开一边凋零,1,1.0
6080047746,天气好去调调鱼,m,226,6545,False,,,4,1.0
6080107655,寄情信与你,f,2.5万,1856,True,游戏博主,微博，我的情绪垃圾桶。网上冲浪来去自由，双取随意。,1,2.0
6080197762,专业烧白T,f,856,602,0,,这个世界会因你的存在而绽放一束烟花�,0,1.0
6080208629,纸片人会敲电子木鱼吗,f,23,291,0,,镇魂,1,1.0
6080297283,穆穆鸾凤友,m,373,119,False,,你用喷射战士清仓，我就拒绝品牌。,1,1.0
6080339920,安格尔11z,f,337,3926,False,,一世护佳,0,4.0
6080426299,李树忙种树,f,136,181,0,,#无病长寿 #佛系追星 #拒绝负能量 #最紧要开心！,1,1.0
6080574220,夜游奔袭,f,265,619,0,,フォッフォッフォッ......,0,1.0
6081114977,闲盐颗粒,f,705,15640,0,,–负能量吸收机–,0,1.0
6081199532,冰淇淋味儿的蛋糕,f,100,221,False,,,1,1.0
6081252630,残躯烈焰暴龙兽,m,178,515,False,,Let’s burn this city.,0,1.0
6081461318,向往的森,m,155,1375,False,,,1,1.0
6081616180,_狗宝7,m,66,93,False,,,1,1.0
6081778665,太阳山山,f,194,598,False,,给予是能使人产生优越感的。,1,1.0
6082113089,糖葫芦恬儿,f,169,1154,False,,我偏爱自己骨子里那份温柔与安静，但也有生性的冷清与孤傲，生命几许，遵从自己。 ​​​,0,1.0
6082241940,陈远妹6688,f,73,1205,False,,,0,1.0
6082361645,一个混kpop的二次元,m,33,148,False,,日子不会一天突然变好 也不会突然变坏 从现在开始不喜欢划水的idol 棒套次玩家 Lisa是前妻，女儿是安宥真,1,1.0
6083234073,凌风照雪o,m,216,431,0,,微,0,1.0
6083255275,Yufengfemaleman,f,213,577,False,,,0,1.0
6083349221,现在就给你一梭子,f,88,84,False,,粽劈瓦解点进来默认：斋宫宗这个废物一辈子给美美洗脚抬轿👏🏻👏🏻👏🏻,0,1.0
6083397587,卡三抓抓,f,1177,770,False,,副交感神经脆弱话唠,0,1.0
6083523585,璇昀挣-饭啦,f,1306,390,True,娱乐博主 超话创作官（李昀锐lin超话）,李昀锐的唯粉~不信请不要关注，礼貌互移,2,1.0
6083540434,茶多酚糕手iukoi77,f,4449,872,False,,凡事向内而求,0,1.0
6083596970,甜蔻鈱悦_,f,1627,969,True,娱乐博主,gay,0,1.0
6083614810,搁浅脆皮鲨,m,5,485,False,,,0,1.0
6083615232,超级无敌爆炸幸福开心幸运琳子,f,66,281,False,,顺顺利利 想要的全都有,3,1.0
6083794280,chichi1207,f,524,155,False,,镇魂,1,1.0
6083819468,认真莱姆气泡水,f,43,193,False,,活着就一定能蹲到梦情,0,1.0
6083880726,Aniya爱吃peanuts,f,39,16,False,,“水瓶确实超有种的。”,6,1.0
6083889400,一碗凉皮面,f,71,3213,False,,额呃呃呃,1,1.0
6084070807,抱歉我有点累了,f,65,278,False,,走吧走吧不再回头,0,1.0
6084073998,用户夜行人6084073998,m,63,4878,False,,,0,1.0
6084140862,小郭_会好吧,f,33,278,False,,一种生活状态,0,2.0
6084236297,圆圆嘟嘟小猪朱,f,143,737,0,,新的一年守护朱智勋呀,0,1.0
6084270105,暗香盈篱袖,f,93,267.0,False,,东篱的小迷妹,1,2.0
6084494107,小海6084494107,f,290,5175,False,,,1,1.0
6084514831,河淌倒,m,266,516,False,,拨开天空的乌云,1,1.0
6084516470,再再来的衣锦夜,m,276,846,False,,我衣汉三又又又回来了,6,4.833333333333333
6084659953,狼王klk今宵酒醒何处爱晴集团军,m,337,1386,False,,起哄窝一个 天赐我一滴泪 ……但是最好来些雨水 看不出什么伤悲 天让我抗起家累 …… 做男人真命苦 要烈酒才诉苦……好汉不喊苦  方中信-许晴太崇拜了,0,1.0
6085275767,吃一个水煎包,f,75,528,0,,安山大邱gay支持者,1,1.0
6085310749,霞解梅玛,m,108,1680,0,,不会真有人觉得自家圈子臭名远扬都是被人陷害的吧？�,0,1.0
6085444618,林顿的芽芽酱,f,257,3896,False,,你xx 让你系安全带你不系,0,1.0
6085472385,L阿酒_,f,41,260,False,,刘橙子，上码头整点薯条，阿酒，都是我🌹 一个搞笑且迷人的反派鲨手（叼玫瑰）,0,1.0
6085489598,Mr-Wang络良民,m,3,281,False,,笑骂由人   洒脱的做人！,4,2.0
6085543904,去糖绵绵冰-黑化版,f,94,868,False,,不要忘记自己 应该更好一点,0,1.0
6085674307,I_DON_QUIXOTE,f,8,458,False,,永远年轻，永远在路上，永远热泪盈眶。,7,1.0
6085746365,总攻大人阿银,m,6,343,False,,别碍着我拯救世界（永远的嘎龙er）！,0,1.0
6085760909,醉吟商y,f,22,557,False,,,1,1.0
6085930941,每天摸鱼最终变成摸鱼侠,f,44,1174,0,,我只会画草图你们能接受我吗？,0,1.0
6085974206,沐木沐木江,f,4,515,0,,单坑光夜，bg,0,1.0
6085998633,-Setuseguituastella_,f,48,310,False,,「特弥斯之犬，影之国导游，魔科学研究所特聘研究员。💙裙带菜猫猫养殖bot💚。不喜欢NieR的都永别了。永远年轻永远热爱美女🌹。」,0,1.0
6086139919,我承认我颜控但开心就好,f,48,288.0,False,,2024,2,4.0
6086200584,不畏前行云淡风轻,f,146,573.0,False,,✨愿你如阳光，明媚不忧伤✨,1,1.0
6086245728,鄧鄧鄧不困,f,481,844,False,,宇宙向我说yes,0,1.0
6086254211,半夜偷浇对家发财树,f,1719,1243,False,,爱我的人发大财，不爱我的人倒大霉🌹,0,4.0
6086463879,詩酒弄春聲_,f,900,534,False,,“为何为好事泪流。”,0,1.0
6087079123,隔壁老王家的康小欠儿,m,239,5330,False,,,0,1.0
6087332734,小小小小可爱豆豆,m,98,197,False,,,0,1.0
6087389560,nickyoooung,m,47,44,False,,,1,2.0
6087446069,Gravityzzz,f,98,215,False,,巴啦啦能量 变身,1,1.0
6087581153,爱叽叽咕咕的不知名话痨,f,160,187,False,,任何选择都会导致遗憾，所以不要后悔,1,1.0
6087584885,无花无酒锄作甶,m,223,293,0,,,0,1.0
6087683115,狼还是良,f,21,353,False,,,1,1.0
6087708767,爱喝全麦果汁,f,1,111,False,,人生的道路如同内裤 每一条都是自己选的,0,1.0
6087713707,DearMissPerfect,f,1007,202,False,,阿巴比巴卜！,0,1.0
6087800744,流华妖颜,f,106,545,False,,脾气暴躁的老阿姨。,0,2.0
6087813744,沉欢如鱼,f,282,774,0,,新建文件夹,0,1.0
6087965164,19_NINETEEN_,f,241,243,False,,汪苏泷是冰冰软软糯米奶团子！,0,1.0
6087998151,黄桃布丁_,f,93,432,False,,不接服装拍摄,5,1.0
6088015865,过往皆成序章,f,44,75,0,,没有故事    但有生活   单枪匹马也懒得热闹            知足常乐  � � �,0,1.0
6088046182,为了成为富婆的梦想,f,5,82,0,,喜欢写文的垃圾/纯bg乙女战士/喜欢打游戏/崆峒居士/ky会删评,0,1.0
6088074300,爱骂人的低素质美女,f,48,82,False,,我上网不穿裤子,0,1.0
6088129464,酗水少女Linnea_,f,442,228,False,,npc没有感情线,0,1.0
6088154831,今天也要努力不废哦,m,3,277.0,False,,无所谓，我会随时发疯,1,1.0
6088263352,夜闻思,f,255,782,False,,可爱⚈₃⚈,0,1.0
6088372950,一纸流年一指砂,m,47,51,False,,,0,1.0
6088466289,XxiApr,f,343,190,False,,就这样决定,6,1.0
6088522498,儒剑2022,m,148,4493,False,,,0,1.0
6088541658,小伙儿的颜值已然到达顶峰,f,109,1255,0,,"｜镇魂｜Fearless,say yes,we don’t dress to impress ��",1,1.0
6088599703,遮雨也会遮月光,f,189,397,False,,广播体操｜海海人生，对得起自己足矣,1,2.0
6088646217,形式ka,m,305,464,False,,,0,1.0
6089123130,紫梓悦,f,21,120,0,,,0,1.0
6089127654,满城风叙,f,133,284,0,,仍然能拖紧彼此走绝地雪霜   �好运长在,0,1.0
6089132083,一颗粽砸,f,30,301.0,False,,呆驼郝爽！,1,2.0
6089253668,兔子带着小狮子,f,393,480,0,,活在当下，努力成长！,0,1.0
6089364983,用户6089364983,m,35,3218,False,,,1,1.0
6089393058,三米阳光先森,m,812,5223,False,,,0,1.0
6089419150,下一个回忆QAQ,m,266,3698,False,,,1,1.0
6089460250,向上向善永向前,f,56,418,False,,,0,1.0
6089461675,朵朵棉花糖19999,f,78,141,False,,,0,1.0
6089534128,Lizzielee2016,f,207,987,False,,做个控制住自己情绪、脾气和欲望的有自制力的快乐女子,0,1.0
6089563130,晚间护肤敷面膜,f,49,373,False,,,0,1.0
6089819935,心橙946,f,237,73,False,,下雨，星星，番茄酱，番茄,0,1.0
6090016458,她和玫瑰-,f,136,575,0,,环游世界,0,1.0
6090103412,饭桶妹额头坏,f,28,5178.0,False,,很奇怪的妹子,1,1.0
6090381881,xgvigilance,f,74,548,0,,无聊的日子,0,1.0
6090438987,廿六夜_,f,106,563,False,,一起跃入人海，做一朵奔涌的浪花。,1,1.0
6090443938,Jaylycat_,f,1444,682,False,,镇魂 永远跟心走 心说跟帝走❄️,0,1.0
6090499179,君君6090499179,f,90,749,False,,,1,1.0
6090642022,月茹--,m,34,72,0,,,0,1.0
6090674244,九万里53719,m,97,306,0,,,0,1.0
6090690481,喜欢加点芒果,f,208,274,False,,听说把性别改成女的中奖率会高一些？,1,1.0
6090946499,那咋了-__-,f,48,347,0,,镇魂 | 冷暖自知,1,1.0
6090993579,枝呀等老四开文再改名,f,33,4792,False,,,0,1.0
6091004684,祝眠眠好眠,f,168,877,False,,要努力变得会画画！,0,1.0
6091032877,Sunnydays9,f,99,2396,False,,“不小心可爱了点”,0,1.0
6091079988,无尽夏uue,f,211,1112,False,,新建文件夹,0,1.0
6091141658,小彤孩,f,37,896,False,,,1,1.0
6091182873,三思而不行1,f,37,1728,False,,海 -参 -观 -察 -记 -录,0,1.0
6091250860,心悦星辰166,m,100,47,False,,,1,1.0
6091252754,野原美朴啊啦啦啦,f,33,160,False,,不用把几秒的对视当馈赠,0,1.0
6091265752,清染染染,f,87,764,False,,佛系solo追小朱💖纸片人yyds🙋冲浪一级选手🏄🏻‍♀️,0,2.0
6091422050,珍国第一汤圆,f,2376,827,0,,我担不是gay,1,1.0
6091478471,寒柳6i7,f,6794,2638,False,,Der augenblick ist ewig.,0,1.0
6091861484,汾阳骄子趙啟峰,m,2315,5738,True,退役军人 微博原创视频博主,智慧慈悲，大爱众生，幸福感导师！,1,2.0
6092113858,LDL要你管,f,72,807,False,,  ,0,1.0
6092492018,Y秦秦20,f,23,29,False,,,0,1.0
6093242870,不然還是再喝點酒吧,f,65,143,False,,不要被命运找到,0,1.0
6093253745,是奶香味的_,f,518,972,False,,好好爱他们 每天都快乐！｜顺风顺水顺博神               ｜镇魂,0,1.0
6093254815,雲和影法师,f,78,1689,False,,人来人往 人山人海 自尊自爱 自由自在,2,1.0
6093414521,掏出来比你大_,f,303,1138,False,,🐠,6,1.0
6093445532,星星6093445532,m,44,123,0,,,0,1.0
6093451510,莱one-,f,102,332,False,,Sharing my little life♡                                                   喜欢分享 屁话很多 上网冲浪谁都别影响谁快乐！,6,1.0
6093556089,蓝蓝_198008,f,36,4551,False,,让自己变得更好！,0,1.0
6093710552,_lululululululuz,f,1031,188,True,超话粉丝大咖（VLOG超话） 微博VLOG博主 微博原创视频博主,留澳再留韩的小学姐正在享受生活...,0,1.0
6093748165,goodbai顾得白,f,105,2033,False,,吐槽追剧追星自说自话的小号 ～,0,1.0
6093980363,不睡的鱼123,f,123,822.0,False,,亲爱，薛西佛斯；,1,2.0
6094110102,Trash_ing,f,156,460,False,,,0,1.0
6094480072,今夜我又化作了雨,m,894,801,False,,🐳🐋🦈🐬🦭🐟🐡🦑🐙🪸🐚🦀🦂🦇🦉🐆🐈‍⬛🕷🐍🐺我的理想还长存吗？但愿你到死未改悔。,0,1.0
6094493818,BeyourMoon56,f,1684,618,False,,守护我最珍贵的玻璃珠💛点进我主页默认熨斗老炮挖煤假哭阻拦五老叔四五全市🫰🏻,0,1.0
6094950287,用户6094950287,m,106,5558,False,,,0,1.0
6095012066,,f,62,163,0,,镇魂,0,2.0
6095063055,我真的再也不想吃蛋挞了,f,19,334,False,,在发疯,0,1.0
6095110388,wxw8298,f,207,14.0,False,,天天咧嘴笑😃😀😁😋🤓,1,2.0
6095336907,巴特是butter,f,13243,402,False,,熊熊兔兔妈咪…弹毒…‼️全网同名‼️除站子组织以外的个人授权全部关闭‼️（6.13前暂时开线下活动授权，之后个人会继续关闭）镇魂,0,1.0
6095465770,一口一只猫猫柴,f,214,483,False,,辰也desu，御泽洁癖，会自行避雷，博主不会上色也不会镇魂，厕妹/三无号/圈外勿关，对人的态度平等地取决于你对我的态度,0,1.0
6095605818,花漾54836,m,48,170,False,,,0,1.0
6095627179,20择善固执20,m,354,54,False,,,1,1.0
6095765790,用户6095765790,m,50,485,False,,,0,2.0
6095766566,是李李李李李开心呀,f,54,85,False,,爱屋及乌,1,1.0
6095996406,小米粒儿ABC,m,436,1521,False,,,1,3.0
6095996745,玉玉小清新_666,f,37,3391,False,,,0,1.0
6096079866,我要七分糖奶茶,f,229,417,False,,本命就是我，不会爱屋及乌,0,1.0
6096110261,梅子大仙超绝暂停中,f,8,2829,False,,,0,1.0
6096285492,萌萌人一枚吖,m,18,91,0,,镇魂 求约嘴见男团丝��本人十分见谢谢,1,1.0
6096323301,SchwarzWald_,f,118,105,False,,,0,1.0
6096337791,思想的力量-向上的力量,m,1953,20000,False,,《读书养智……知史观今》 《鉴前世之兴衰……考当今之得失》,0,1.0
6096394185,薏米红豆沙啊哈,f,48,66,False,,,1,1.0
6096425878,疯丫妹妹,f,21,356,False,,我想带你去吃好吃的,0,1.0
6096430476,Noca-,f,65,1210,False,,༼⍢༽,0,1.0
6096458881,GeheimnisM,f,42,54,False,,屁味仙,1,2.0
6096722192,玺宝的二十xxxx,f,93,1485,0,,123,0,1.0
6096746285,克里斯汀的弓箭,m,142,636,False,,我的小猫小狗天下第一好,0,1.5
6097090559,爱保温就好,f,19,83,False,,,0,1.0
6097131573,乔乔la0_0,f,418,1244.0,False,,Lux sit.（杂食 慎关,6,1.0
6097163582,dijdodjd一个人努力要加油,f,90,1096,False,,视奸我的人真的有福了，我所有心情全写在微博里，就是在裸奔，想看我笑话轻而易举（重度厌男,0,1.0
6097223659,day灬b,m,39,28,False,,,0,1.0
6097249936,木木是林呀,f,36,402,False,,hello你們好，很開心認識大家,0,1.0
6097275154,别看了追星专用的,f,6,325,False,,溺爱小盒盒中——,0,1.0
6097688171,月之星黛露,f,30,708,False,,紫微斗数预测 ，卜卦，起名改名，店铺起名,1,1.0
6097717588,愤怒版谁也别想让我多花钱,f,7,472,0,,打��就是这个世界上最令人心旷神怡的活动,0,1.0
6097925473,出来了生日快乐,m,447,7552,False,,人生的时候,1,1.0
6097959201,zjiohhikkxis,f,146,285,False,,别装外宾,0,1.0
6097990672,江钦_,f,81,41,False,,,0,1.0
6098040435,9635263w,f,90,60,False,,,0,1.0
6098098806,别再打烊,f,1,154,False,,用什么把我留住 镇魂,0,1.0
6098184452,用户6098184452,m,29,129,False,,,1,1.0
6098304905,每天睡前要看男魔擦边视频UvU,f,60,469,False,,变态  抽象  直接  阴暗,1,1.0
6098334755,我是人间老精灵,m,6,271,False,,不要关注我，也不要给我推粉丝，谢谢,0,1.0
6098367851,一朵傍晚黄玫瑰的记忆-bye,f,97,1263,0,,我只是不喜欢自己的文字‖,1,1.0
6098447801,ccffhjiyfvbhj,m,66,987,False,,   ,1,1.0
6098456329,泰式飓风,f,100,499,False,,愿望是甲方长眠,0,1.0
6098541926,扶笙秋景,f,27,304,False,,,0,1.0
6098781037,寒老八,m,211,425,False,,农神节！农神节！,0,1.5
6098835692,天下第一的kiki酱,m,207,164,False,,饿死鬼投胎,0,1.0
6098929801,我狗宝呢,f,147,803,False,,我给你一个从未有过信仰的人的忠诚。,0,1.0
6098989036,让开我要吃饭了,f,12,102,False,,混乱杂食人 饭香都能吃一口,0,1.0
6099720089,陈晨晨陈-西西卡,f,32,395,False,,我不是蝶小恋了 我是wmls😃,1,1.0
6099851309,超经意路过炸毛猫,m,478,2286,False,,永遠なんてこと信じてないけど 果てはきっと君だから,0,1.0
6099998419,Foxy_工业废料,m,110,774,False,,著名异术大师｜超级混乱邪恶选手，吃饭看看相册就好,0,1.0
6100155850,刷子my,f,20,155,False,,希望你漂亮的眼睛 以后只流幸福的眼泪 ‧☆₊  @白鹿my,0,1.0
6100385213,钟莱_,f,87,237,False,,轻舟已过万重山,4,1.0
6100510867,blowsinfromthenorth,f,139,235,False,,不回国不借钱，app使用信号良好不断联,0,1.0
6100522687,卖香菇的小仙鱼,m,75,273,False,,逆风如解意,0,1.0
6100527982,东溟有鱼塘,f,79,1397,0,,oc人，王者/光遇/时绘/食物语/饼干人/崩铁啥都沾一点，日常基本都是转发抽奖，画一般在lof或者小红书发:cn阿溟/超A流汁猪扒包,0,1.0
6100529339,杀手衍生女子,f,302,1425,False,,新建文件夹lgbt｜我们逃跑吧,0,1.0
6100616142,LJL咯考虑涂抹,f,16,318,False,,想要生活的好一点,2,1.0
6100842585,lucylise1,f,6,399,False,,,1,1.0
6100849796,那年槐树下526,f,80,212,False,,,0,1.0
6100942260,这个手刹不太凌,m,3743,4817,False,,日常转发，日常做梦，结交朋友:dragon19960707,0,1.0
6100956100,头像越粉粉,m,108,810,False,,,1,2.0
6100967938,尼古拉斯战神就是我,f,44,1112,False,,爱世界,1,1.0
6101320996,选择小C,m,483,1952,False,,,1,3.0
6101752890,谁让我直播上称,f,42,132,False,,穿越逆境 抵达繁星,0,1.0
6101783706,叫我早点睡_吧,f,69,69,False,,好好生活，努力成长,1,1.0
6101915465,找个洞呆着,f,582,279,0,,一屁股坐斯泥萌,1,1.0
6102017089,卯寅者耳,f,207,576,False,,春不见秋接冬夏，夕携黎明应朝霞。,0,1.0
6102034280,JiAaaayi1__,f,49,369,0,,(^.O^)／�baekhyun✨,0,1.0
6102570905,珊仔ys,f,14,473,0,,,0,1.0
6102896943,鲜花村夜市的三十,f,365,285,False,,"Si possis recte, si non, modo rem",8,1.0
6103183583,Leeleemangoo,f,58,607.0,False,,,4,1.0
6103260309,挚愚v,m,22,389,False,,,0,1.0
6103382955,想吃糯玉米了,f,597,104,True,超话创作官（魏大勋超话）,魏大勋全肯定博主 勿扰 爱solo追星,3,1.0
6103393564,tttteok,m,11,57,False,,年糕万岁！,0,1.0
6103681211,克孜勒苏柯尔,f,11,474,False,,神明接住了她的人间,0,1.0
6103811836,来人故是似,f,17,340,False,,动漫、游戏、越剧、发疯…,0,1.0
6104017869,是阿魚阿y,f,169,416,False,,,0,1.0
6104120358,用户6104120358,m,151,5710,False,,,0,1.0
6104143341,6104143341fen,f,109,365,0,,,0,2.0
6104157966,风瘦__,f,11,397,False,,Jerry is here,0,1.0
6104212899,小卜是小卜,f,100,330,False,,镇魂,0,1.0
6104286796,平等的恨每一个夏天,m,81,4256,0,,死去,0,1.0
6104432083,阿狸的桃花屿,m,209,4368,False,,热爱玄学，学习记录博，成长记录，也欢迎你倾诉你的烦恼和故事，一起自我成长安慰。,1,1.0
6104548988,张元英炸猪排,f,1189,269,False,,无条件溺爱张元英,5,1.0
6104609233,阿屿_v,f,22,53,False,,,2,1.0
6104629629,Catherina鹿艾瑶,f,338,2424,False,,🎀看世界，看帅哥美女🎀,0,1.0
6104635510,得瑟萨克斯发花,f,104,783,False,,极其杂食,0,1.0
6104796164,吃点茶和绿豆糕,f,96,648,0,,所以我今年准备送你很多五彩斑斓的马克笔｜LGBT,0,1.0
6104903568,许一纸心愿,m,36,42,False,,,1,1.0
6104924082,曼琳semily,f,57,268,False,,,1,1.0
6105277204,一路里一路里啦6,f,83,169,False,,喜欢磕cp cp大乱炖 😍镇魂,1,1.0
6105505679,李决是李决,f,94,871,False,,本人只嗑营业期CP 不参与任何一场对女性的围剿,0,1.0
6105704454,用户6105704454,f,41,504,False,,原来你还在这里❤️,0,1.0
6105779201,QUSHI1412,m,1060,4077,False,,MAN14/九色魔方/臆漫野，请叫我14  transgender，he/they 一个数字，一個因為性別而悲傷的人,0,1.0
6105937663,LSD4AT3NVE,f,218,2120,False,, ,0,1.0
6105953778,不要昵称又不会狗带,f,176,245,False,,,1,1.0
6106076192,嘿巴迪窝次啊呸,m,6,75,False,,,1,1.0
6106086490,喵Bosio,f,79,2484,False,,🦁🐰谢谢你们下凡世一趟，惊艳了我一生的时光！💚💓,0,1.0
6106172887,切切尤惬,f,330,437,False,,假期中 勿扰,0,1.0
6106173158,-休斯顿的艳阳天-,f,37,410,False,,忙着赚钱呢，没空教育沙X～,0,1.0
6106178706,小席不秃头·,f,1529,229,False,,正义的伙伴🖖🏻,0,1.0
6106273882,林lain_狂抽狗叠嘴巴子版,f,1781,411,0,,不要看我,0,1.0
6106330793,我爱乐子月,f,20,464,False,,我要快乐一生,0,1.0
6106537292,流淌的星星光,f,153,285,0,,星光女王 正能量��[给力][给力]��,1,2.0
6106557963,马拉甜糕,m,13,354,0,,��,0,1.0
6106678139,危存一,m,20,721,False,,双取因为不想和人相处，处理得不好，认错，我想要因为无人可以自言自语，阿里嘎多 镇魂/操,0,1.0
6106803027,Wwee_bb,m,73,183.0,False,,张曼玉 巩俐以及喜欢好多美女。,0,2.0
6106834571,滞命颠茄,f,238,719,False,,,0,1.0
6107504179,粉兔子博博,f,644,1798,False,,,0,1.0
6107507795,唯蜜的串串,f,179,77,False,,六根清净,1,1.0
6107534935,谁偷走了太妃糖,f,356,1001,False,,雄狮少年2毁了我的毕创梦。属性是金肖姐 （直fo随意，会看属性回fo）,5,1.5
6107769223,嘻嘻一年,f,66,268,False,,,0,1.0
6107864464,蜉蝣悪犬_kagerou,m,40,253.0,False,,镇魂/日耽主手 你们最恨的菠萝姐呀 本命颗粒苍不拆不逆不性转不泥塑 腐癌mn我一起打,1,1.0
6107893950,暮光歌姬阿卡丽,m,51,1284,False,,操｜「无论结果如何 还是非常开心 和你们打比赛」,0,1.0
6107908339,不要熬夜不要熬夜__,f,248,1326,False,,🦋🦋 镇魂LGBT（杂食人 什么都吃一口）,0,1.0
6107927804,用户6107927804,f,25,172,False,,,0,2.0
6108117106,iuspdzhdbneslhf,f,149,317,0,,调停者,0,1.0
6108137130,用户21543454,f,49,115,False,,新朋友你好，请关注我的同时并给我留言888，以便我能更好的给您提供市场股票建议。,1,1.0
6108347723,_活在热爱里,f,5,40,False,,我永远最爱爸爸妈妈,5,1.0
6109295906,韩商言的鱿小鱼,f,105,806,False,,,0,1.0
6109546598,碳酸星子,f,341,1179,0,,Bohemianism.,0,1.0
6109656139,弱水三千额只取一瓢,f,823,3166,False,,,0,2.0
6109696245,嗨大家好198208,m,245,5041,False,,,0,1.0
6109714517,会飞的张律师,f,11.6万,468,True,上海森岳律师事务所 合伙人,独立天地间 清风洒兰雪,1,1.0
6109785825,一凡呀丶,m,271,280,False,,可惜时光之里山南水北,0,1.0
6109825950,不想没头发,f,24,129,0,,如果发现被点赞或者出现在浏览记录都是因为手滑，不好意思//不知道啊听说LGBT，gay�️‍�能防搜,0,1.0
6109863446,一只卷心菜sweet,f,49,1778,False,,望他所念，皆如所愿💚,0,1.0
6109905456,就是那个店小二,m,109,102,False,,好事发生,0,1.0
6110005731,_Xi喜你,f,22,478,False,,保持热爱 奔赴每一场山海🏞️,1,1.0
6110021607,板烧鸡腿堡南极速递站,f,25,745,0,,新建文件夹‖明天会更好‖内容和图粉见 善良恬静温和的小女孩，发狗头拉黑，上班半个死人，思考家里蹲可能性中，不怎么活跃了也不要关注我，私联左转,0,1.0
6110239499,冬季小魚饼,f,9.4万,148.0,True,游戏博主,🩵,1,1.0
6110243480,狗子_啊哈_,m,18,31,False,,,1,3.0
6110268843,zoomin2重生版,f,32,220,False,,YOLO.,0,1.0
6110324628,廊下走,f,238,1842,0,,永远爱你是我说过,0,1.0
6110444743,小小自热火锅,f,48,1547,False,,贩剑再拉黑，你家今晚就进贼,0,1.0
6110476323,我不是谁我不在哪,f,129,303,0,,不在,0,1.0
6111146186,东南亚第一地平线,f,1830,4353.0,False,,,7,1.0
6111197016,神神神神烦大人,f,78,797,False,,会画画的太太都他妈的是人间的大宝贝儿！！！！不服的叉出去！！！,1,1.0
6111241076,癫狂鲨人版整活猫,f,169,1093,0,,,0,1.0
6111241227,小狐狸雨迟,f,5,75,False,,,2,2.0
6111363722,灵丹妙1,f,111,690,False,,镇魂‖小愁怡情 大愁伤身,0,1.0
6111364174,楪舞蝶祈,f,51,1402,False,,目之所见，耳之所闻，心之所爱,0,1.0
6111395602,L千漪雪H,f,255,124,False,,鹿哥永远是我的白月光,0,1.0
6111534248,无言神明_,f,42,453,0,,精神能稳定一天也很好了,1,1.0
6111802372,六包巧克力牛奶,f,2,94,0,,:(,0,1.0
6112052869,风和人都是自由的,f,84,165,False,,文明其精神，野蛮其体魄！,2,1.0
6112077051,ITS丝歪,f,314,748,False,,We can pretend we’re normal people.,0,1.0
6112139522,毒吻蔷薇,f,74,428,False,,,1,1.0
6112194811,歌白云,f,242,501,False,,楚山秦山皆白云，白云处处长随君。,1,1.0
6112212174,爆破手加百列,f,74,1277,False,,斑鸠红纹蝶金橘丰收夜🦋,7,1.0
6112272420,_蓝白白_,f,83,1082,0,,。,0,1.0
6112419107,-极光予卿-,f,108,268,False,,追星用，别按我粉籍,1,1.0
6112435903,霉霉姐的嫡长女13,f,29,149,False,,“就给我一盏永不落山的月亮”,3,1.0
6112472926,能躺则躺哦耶,f,11,70,False,,,0,3.0
6112482317,不知明静里,f,456,369,True,超话粉丝大咖（博君一肖超话） 超话粉丝大咖（回南雀超话） 超话粉丝大咖（王一博超话）,新建文件夹镇魂草LGBT/gay/abo,0,1.0
6112484194,醉潇笙,f,27,79,False,,,0,1.0
6112538187,吟水又争,f,98,357,0,,备考中不常来,0,1.0
6112684474,糊糊爱吃葵饼饼,f,3,346,0,,我都追星女了 就别管我发不发疯了！,0,1.0
6112743296,躺着吸狐的老鱼干,m,40,1176,False,,单机冲浪,1,1.0
6112849704,神木噗噗,f,71,139,0,,真心的祝愿你快乐，亲爱的自己,1,1.0
6112985270,青茶smile,f,68,559,False,,,0,1.0
6112995016,九点多还不困,f,36,27,False,,喔,0,1.0
6113026091,南方就是广东,f,123,372,False,,一个无知的中年妇女,0,1.0
6113035567,晚上要上晚,m,139,60,False,,,0,1.0
6113108524,一夏浅思,f,12,125,0,,随时发疯,0,1.0
6113143769,芋泥啵啵奶油舒芙蕾,f,13,451,False,,手滑 暗恋你,0,1.0
6113306692,多我一个还是少,f,102,709,False,,远方除了遥远一无所有 近处 也无,0,1.0
6113514529,Miraitowaboat,f,6,1634,False,,永远自由、独立与幸福。仅代表我自己。,0,1.0
6113676217,用户6113676217,f,5,286,False,,,0,1.0
6114373946,嗑糖and发疯,f,6,29,False,,,0,1.0
6114404988,winwinGromit,f,678,878,False,,镇魂 防,2,1.0
6114533677,小猫咕噜咕噜哇哇耶,f,156,506,False,,还好，今天比明天更容易诚恳。,0,1.0
6114869153,是你爹0202,f,137,797,False,,好耶,1,1.0
